DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,rama4d_d,RAMA2D_D_R4,DSI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,DSCY,GWEB
5326424,1,2,1,20,1,8544,85,1,274.5108569,20,2020,12,202012,70,8,40,2,2,12,2,9,2,2,,,,,,,,1,2,,2500000,2,,13,13,1,
5326425,1,1,1,20,1,9700,97,1,258.2160984,20,2020,12,202012,70,16,48,3,2,52,3,1,2,1,,,,,,,,1,2,,700000,2,,54,54,2,
5326426,1,1,1,76,1,9700,97,1,1048.086577,76,2020,12,202012,70,20,48,3,2,120,3,1,2,8,,,,,,,,1,2,,800000,2,,55,55,2,
5326426,1,4,1,76,1,4631,46,1,1048.086577,76,2020,12,202012,70,26,48,1,2,26,1,4,2,7,,,,,,,,1,2,,877000,2,,45,77,2,
5326427,1,3,1,76,1,5630,56,1,1044.107626,76,2020,12,202012,70,10,48,1,2,13,1,5,2,8,,,,,,,,1,2,,800000,2,,53,53,1,
5326433,1,2,1,76,1,8890,88,1,924.8121089,76,2020,12,202012,70,16,48,4,2,36,4,1,2,7,,,,,,,,1,2,,933000,2,,54,54,2,
5326442,1,2,1,76,1,5511,55,1,1103.206128,76,2020,12,202012,70,1,48,1,2,2,1,2,2,1,,,,,,,,1,1,450000,600000,2,,55,55,1,
5326443,1,4,1,76,1,6820,68,1,1038.852255,76,2020,12,202012,70,40,50,5,2,48,4,1,2,1,,,,,,,,1,2,,3000000,2,,84,44,2,
5326444,1,2,1,76,1,4773,47,1,1070.735427,76,2020,12,202012,70,8,24,1,2,36,1,2,2,1,,,,,,,,1,2,,500000,2,,45,45,1,
5326445,1,1,1,76,1,8622,86,1,924.8121089,76,2020,12,202012,70,4,48,1,2,2,4,1,2,1,,,,,,,,1,1,700000,3000000,2,,6,6,1,
5326453,1,3,1,17,1,8530,85,1,188.9518707,17,2020,12,202012,70,48,48,1,2,720,1,7,2,1,,,,,,,,1,2,,1500000,2,,19,19,2,
5326455,1,3,1,17,1,5611,56,1,204.8100014,17,2020,12,202012,70,36,48,1,2,192,1,4,2,2,,,,,,,,1,2,,1700000,2,,19,53,2,
5326459,1,1,1,17,1,5613,56,1,135.9007998,17,2020,12,202012,70,2,40,1,2,2,1,4,2,1,,,,,,,,1,1,180000,900000,2,,77,77,1,
5326464,1,3,1,76,1,5630,56,1,600.5394422,76,2020,12,202012,70,12,56,1,2,15,1,2,2,4,,,,,,,,1,2,,500000,2,,45,45,1,
5326466,1,3,1,76,1,1410,14,1,919.2424265,76,2020,12,202012,70,52,48,1,2,16,1,4,2,4,,,,,,,,1,2,,877807,2,,53,79,2,
5326466,1,4,1,76,1,1410,14,1,919.2424265,76,2020,12,202012,70,52,48,1,2,28,1,4,2,4,,,,,,,,1,2,,800000,2,,79,79,2,
5326467,1,2,1,76,1,4721,47,1,1016.361639,76,2020,12,202012,70,52,48,1,2,9,1,4,2,4,,,,,,,,1,2,,877807,2,,32,45,2,
5326467,1,5,1,76,1,9602,96,1,1016.361639,76,2020,12,202012,70,24,48,1,2,52,1,2,2,1,,,,,,,,1,2,,877807,2,,39,57,2,
5326467,1,6,1,76,1,9602,96,1,1016.361639,76,2020,12,202012,70,9,48,1,2,9,1,3,2,1,,,,,,,,1,2,,877807,2,,45,57,1,
5326467,1,7,1,76,1,124,1,1,1016.361639,76,2020,12,202012,70,24,48,1,2,12,8,8,2,4,,,,,,,,1,2,,877807,2,,95,62,2,
5326468,1,4,1,76,1,8621,86,1,1454.282898,76,2020,12,202012,70,52,48,1,2,406,1,8,2,1,,,,,,,,1,2,,800000,2,,59,59,2,
5326469,1,4,1,76,1,9700,97,1,1038.063881,76,2020,12,202012,70,28,48,3,2,28,3,1,2,1,,,,,,,,1,1,380000,877807,2,,54,59,2,
5326471,1,1,1,76,1,7730,77,1,1540.730567,76,2020,12,202012,70,14,48,1,2,14,1,2,1,1,1,,,,,,,,2,,1000000,1,1,39,39,2,
5326472,1,2,1,76,1,7310,73,1,1051.89332,76,2020,12,202012,70,4,48,1,2,108,1,5,2,4,,,,,,,,1,2,,877807,2,,55,92,1,
5326477,1,2,1,76,1,4210,42,1,857.1654729,76,2020,12,202012,70,4,48,4,2,17,5,3,2,1,,,,,,,,1,2,,1200000,2,,95,95,1,
5326477,1,3,1,76,1,4111,41,1,857.1654729,76,2020,12,202012,70,4,48,1,2,6,1,2,2,1,,,,,,,,1,2,,800000,2,,95,95,1,
5326485,1,1,1,20,1,8544,85,1,295.4123336,20,2020,12,202012,70,48,48,1,2,8,4,9,2,1,,1,,,,,,,2,,3000000,1,2,21,13,2,
5326490,1,7,1,20,1,3210,32,1,206.3061318,20,2020,12,202012,70,48,48,1,2,16,4,1,2,1,,,,,,,,1,2,,900000,2,,55,88,2,
5326498,1,1,1,81,1,,,1,218.9801811,81,2020,12,202012,70,4,48,4,2,4,1,2,2,4,,,,,,,,1,2,,500000,2,,,,,
5326499,1,1,1,81,1,,,1,215.0949642,81,2020,12,202012,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,1200000,2,,,,,
5326502,1,2,1,70,1,4210,42,1,128.8816687,70,2020,12,202012,70,27,45,4,2,38,1,9,2,1,,1,,,,,,,2,,1000000,2,,95,95,2,
5326505,1,2,1,70,1,9499,94,1,48.85105467,70,2020,12,202012,70,8,42,1,2,20,1,9,2,1,,,,,,,,1,2,,1200000,2,,11,11,1,
5326513,1,5,1,70,1,4754,47,1,58.95850201,70,2020,12,202012,70,6,48,1,2,20,1,6,2,1,,,,,,,,1,2,,877803,2,,44,44,1,
5326516,1,3,1,70,1,9499,94,1,80.97064163,70,2020,12,202012,70,15,48,1,2,18,1,6,2,1,,,,,,,,1,2,,2000000,2,,19,39,2,
5326519,1,2,1,70,1,4772,47,1,123.375414,70,2020,12,202012,70,10,48,1,2,12,1,5,2,1,,,,,,,,1,2,,877803,2,,33,33,1,
5326520,1,3,1,70,1,1811,18,1,120.6082812,70,2020,12,202012,70,12,48,1,2,32,1,4,2,2,,,,,,,,1,2,,1000000,2,,92,92,1,
5326520,1,4,1,70,1,6110,61,1,120.6082812,70,2020,12,202012,70,24,48,1,2,32,1,9,2,1,,,,,,,,1,2,,1200000,2,,3,3,2,
5326525,1,1,1,70,1,9200,92,1,145.6314567,70,2020,12,202012,70,35,48,1,2,36,1,9,2,1,,,,,,,,1,2,,600000,2,,53,45,2,
5326530,1,2,1,70,1,8230,82,1,73.21747281,70,2020,12,202012,70,24,48,1,2,24,1,7,2,2,,,,,,,,1,2,,1000000,2,,39,39,2,
5326538,1,2,1,76,1,.,,1,1484.793641,76,2020,12,202012,70,52,48,1,1,,,,,,,,,,,,,,,,980000,,,45,,2,
5326550,1,2,1,5,1,4111,41,1,809.1776382,5,2020,12,202012,70,36,48,1,2,36,1,4,2,1,,,,,,,,1,2,,1000000,2,,95,95,2,
5326553,1,1,1,20,1,9524,95,1,180.4800429,20,2020,12,202012,70,20,48,4,2,2,4,2,2,1,,,,,,,,1,2,,877800,2,,81,93,2,
5326555,1,2,1,20,1,8530,85,1,208.3518126,20,2020,12,202012,70,20,48,1,2,120,1,4,2,1,,,,,,,,1,2,,1000000,2,,19,13,2,
5326557,1,1,1,20,1,8121,81,1,195.4108329,20,2020,12,202012,70,5,48,1,2,4,4,1,2,8,,,,,,,,1,1,60000,900000,2,,45,55,1,
5326557,1,2,1,20,1,4330,43,1,195.4108329,20,2020,12,202012,70,52,48,4,2,9,4,2,2,7,,,,,,,,1,2,,900000,2,,93,93,2,
5326558,1,2,1,20,1,4729,47,1,221.7114778,20,2020,12,202012,70,52,48,1,2,3,4,1,2,2,,,,,,,,1,1,98,98,2,,77,41,2,
5326558,1,3,1,20,1,6120,61,1,221.7114778,20,2020,12,202012,70,52,48,4,2,4,4,1,2,1,,,,,,,,1,2,,877800,2,,44,44,2,
5326559,1,1,1,20,1,4111,41,1,260.2218461,20,2020,12,202012,70,10,48,4,2,52,4,3,2,1,,,,,,,,1,2,,1000000,2,,95,95,1,
5326559,1,3,1,20,1,.,,1,260.2218461,20,2020,12,202012,70,32,48,1,1,,,,,,,,,,,,,,,,877800,,,3,,2,
5326560,1,2,1,20,1,.,,1,217.1559112,20,2020,12,202012,70,48,48,1,1,,,,,,,,,,,,,,,,877800,,,33,,2,
5326561,1,2,1,20,1,4921,49,1,251.4302634,20,2020,12,202012,70,6,48,4,2,24,4,1,2,8,,,,,,,,1,2,,600000,2,,97,98,1,
5326562,1,2,1,20,1,4111,41,1,258.1634093,20,2020,12,202012,70,104,48,4,2,8,4,2,2,1,,,,,,,,1,2,,877800,2,,95,95,2,
5326563,1,1,1,20,1,4290,42,1,126.5537247,20,2020,12,202012,70,4,50,1,2,4,4,3,2,8,,,,,,,,1,2,,98,2,,97,95,1,
5326563,1,2,1,20,1,5619,56,1,126.5537247,20,2020,12,202012,70,8,48,4,2,32,4,1,2,8,,,,,,,,1,2,,98,2,,55,53,1,
5326564,1,1,1,20,1,9700,97,1,255.3913918,20,2020,12,202012,70,9,48,4,2,52,3,1,2,1,,,,,,,,1,2,,500000,2,,13,54,1,
5326565,1,2,1,20,1,.,,1,165.6183581,20,2020,12,202012,70,20,48,1,1,,,,,,,,,,,,,,,,877800,,,33,,2,
5326565,1,3,1,20,1,9609,96,1,165.6183581,20,2020,12,202012,70,36,48,4,2,5,4,2,2,4,,,,,,,,1,2,,877800,2,,16,16,2,
5326568,1,3,1,20,1,4921,49,1,196.8115158,20,2020,12,202012,70,40,50,3,2,40,4,1,2,2,,,,,,,,1,2,,500000,2,,98,98,2,
5326570,1,1,1,20,1,4771,47,1,181.1483441,20,2020,12,202012,70,4,20,4,2,5,4,1,2,1,,,,,,,,1,2,,98,2,,41,41,1,
5326570,1,2,1,20,1,8890,88,1,181.1483441,20,2020,12,202012,70,72,48,2,2,72,4,9,2,1,,,,,,,,1,2,,877800,2,,13,13,2,
5326570,1,3,1,20,1,5320,53,1,181.1483441,20,2020,12,202012,70,156,48,4,2,156,1,7,2,1,,,,,,,,1,2,,877800,2,,3,39,2,
5326572,1,6,1,20,1,8422,84,1,100.480238,20,2020,12,202012,70,44,48,1,2,44,2,9,2,1,,,,,,,,1,2,,98,2,,58,58,2,
5326574,1,1,1,20,1,1040,10,1,152.865265,20,2020,12,202012,70,52,48,1,2,52,1,4,2,1,,,,,,,,1,2,,877800,2,,53,77,2,
5326610,1,3,1,91,1,,,1,37.93928864,91,2020,12,202012,70,4,40,4,1,,,,,,,,,,,,,,,,98,,,,,,
5326621,1,5,1,20,1,5630,56,1,214.4300867,20,2020,12,202012,70,44,48,1,2,44,1,3,2,1,,,,,,,,1,2,,900000,2,,95,50,2,
5326628,1,3,1,20,1,.,,1,100.480238,20,2020,12,202012,70,20,48,1,1,,,,,,,,,,,,,,,,908000,,,19,,2,
5326628,1,4,1,20,1,.,,1,100.480238,20,2020,12,202012,70,20,48,1,1,,,,,,,,,,,,,,,,908000,,,39,,2,
5326664,1,2,1,66,1,4731,47,1,368.3726098,66,2020,12,202012,70,3,50,1,2,3,1,5,2,1,,,,,,,,1,2,,900000,2,,45,45,1,
5326665,1,1,1,66,1,1410,14,1,385.9469666,66,2020,12,202012,70,2,48,1,2,3,1,9,2,7,1,,,,,,,,1,887000,900000,1,1,79,79,1,
5326682,1,5,1,66,1,2592,25,1,386.7672899,66,2020,12,202012,70,8,48,1,2,9,1,2,2,1,,,,,,,,1,2,,900000,2,,87,87,1,
5326685,1,2,1,66,1,4921,49,1,354.6611583,66,2020,12,202012,70,40,50,1,2,40,1,9,2,1,,,,,,,,1,2,,900000,2,,98,98,2,
5326689,1,3,1,66,1,8530,85,1,382.9118307,66,2020,12,202012,70,10,50,1,2,10,1,5,2,1,,,,,,,,1,2,,1400000,2,,13,13,1,
5326690,1,1,1,66,1,8121,81,1,344.2414111,66,2020,12,202012,70,5,50,1,2,8,4,1,2,1,,,,,,,,1,2,,877803,2,,55,55,1,
5326706,1,2,1,66,1,8530,85,1,398.2891316,66,2020,12,202012,70,12,50,1,2,40,1,5,2,2,,,,,,,,1,2,,900000,2,,38,32,1,
5326725,1,2,1,5,1,8810,88,1,1495.32624,5,2020,12,202012,70,52,60,1,2,104,1,4,2,2,,,,,,,,1,2,,1000000,2,,59,59,2,
5326729,1,3,1,5,1,9700,97,1,752.6869827,5,2020,12,202012,70,16,48,4,2,35,3,1,2,1,,,,,,,,1,2,,908526,2,,41,54,2,
5326731,1,1,1,5,1,4771,47,1,1057.075537,5,2020,12,202012,70,32,48,1,2,40,1,4,2,1,,,,,,,,1,2,,908526,2,,45,45,2,
5326731,1,2,1,5,1,4771,47,1,1057.075537,5,2020,12,202012,70,32,48,1,2,36,1,4,2,1,,,,,,,,1,2,,908526,2,,59,45,2,
5326731,1,4,1,5,1,.,,1,1057.075537,5,2020,12,202012,70,52,48,1,1,,,,,,,,,,,,,,,,908526,,,45,,2,
5326735,1,1,1,5,1,8423,84,1,1237.067663,5,2020,12,202012,70,54,48,1,2,75,2,9,2,1,,,1,,,,,,2,,1500000,3,,39,58,2,
5326741,1,1,1,5,1,4771,47,1,1404.336197,5,2020,12,202012,70,2,48,1,2,300,1,3,2,2,,,,,,,,1,2,,1800000,2,,7,45,1,
5326746,1,1,1,63,1,4111,41,1,181.4436161,63,2020,12,202012,70,20,50,1,2,20,1,9,2,3,,,,,,,,1,2,,1200000,2,,93,93,2,
5326764,1,1,1,20,1,8621,86,1,254.7742722,20,2020,12,202012,70,12,48,4,2,24,1,7,2,1,,,,,,,,1,2,,700000,2,,79,53,1,
5326768,2,1,2,20,1,4723,47,1,194.6813426,20,2020,12,202012,70,10,48,1,2,16,4,1,2,1,,,,,,,,1,2,,877000,2,,45,41,1,
5326776,1,3,1,20,1,4330,43,1,233.9453293,20,2020,12,202012,70,12,48,4,2,9,4,3,2,8,,,,,,,,1,2,,900000,2,,95,95,1,
5326793,1,1,1,20,1,8121,81,1,238.0826715,20,2020,12,202012,70,96,48,4,2,96,4,1,2,1,,,,,,,,1,2,,700000,2,,54,54,2,
5326803,1,2,1,,2,4771,47,1,5638.01132,25,2020,12,202012,70,32,48,1,2,36,1,2,2,2,,,,,,,,1,2,,877803,2,,53,45,2,
5326810,1,2,1,,1,5611,56,1,4969.012832,25,2020,12,202012,70,3,48,1,2,52,1,3,2,2,,,,,,,,1,2,,877803,2,,53,53,1,
5326822,1,1,1,,1,4923,49,1,6061.083543,25,2020,12,202012,70,32,48,1,2,32,1,2,2,8,,,,,,,,1,2,,1000000,2,,98,98,2,
5326826,1,1,1,,1,8890,88,1,5810.231744,25,2020,12,202012,70,8,48,1,2,8,4,6,2,4,,,,,,,,1,2,,1200000,2,,59,59,1,
5326827,1,1,1,,1,9700,97,1,4085.578891,25,2020,12,202012,70,8,48,1,2,12,3,1,2,2,,,,,,,,1,2,,600000,2,,62,54,1,
5326829,1,2,1,,2,4111,41,1,5096.263894,25,2020,12,202012,70,220,48,1,2,220,1,3,2,7,,,,,,,,1,2,,887803,2,,95,95,2,
5326833,1,2,1,,2,141,1,1,2903.399478,25,2020,12,202012,70,6,48,1,2,6,8,3,2,1,1,,,,,,,,2,,877803,1,1,62,62,1,
5326846,1,2,1,,1,3110,31,1,5219.864631,25,2020,12,202012,70,52,48,1,2,52,1,8,2,1,,,,,,,,1,2,,877803,2,,62,81,2,
5326859,1,1,1,,2,1512,15,1,5591.55803,25,2020,12,202012,70,52,40,1,2,6,1,4,2,1,,,,,,,,1,1,80000,1500000,2,,13,80,2,
5326871,1,2,1,,1,5511,55,1,3313.22401,25,2020,12,202012,70,36,48,1,2,32,1,7,2,1,,,,,,,,1,2,,1000000,2,,53,53,2,
5326871,1,3,1,,1,.,,1,3313.22401,25,2020,12,202012,70,4,40,1,1,,,,,,,,,,,,,,,,700000,,,33,,1,
5326877,1,3,1,,2,.,,1,4496.495216,25,2020,12,202012,70,6,30,1,1,,,,,,,,,,,,,,,,700000,,,45,,1,
5326880,1,2,1,,1,9602,96,1,5559.379946,25,2020,12,202012,70,36,40,1,2,34,4,1,2,3,,,,,,,,1,2,,900000,2,,53,57,2,
5326881,1,1,1,,1,8530,85,1,4346.452092,25,2020,12,202012,70,36,48,1,2,36,4,9,2,1,,,,,,,,1,2,,877803,1,1,62,55,2,
5326888,1,2,1,,2,4771,47,1,3117.119061,25,2020,12,202012,70,36,40,1,2,36,1,3,2,1,,,,,,,,1,2,,900000,2,,45,45,2,
5326889,1,3,1,,2,4752,47,1,3117.119061,25,2020,12,202012,70,4,48,1,2,36,1,2,2,1,,,,,,,,1,2,,877803,2,,53,45,1,
5326904,1,3,1,,1,4111,41,1,3567.005211,25,2020,12,202012,70,4,48,1,2,4,1,2,2,4,,,,,,,,1,2,,877803,2,,95,95,1,
5326911,1,2,1,,1,.,,1,3030.416399,25,2020,12,202012,70,36,48,1,1,,,,,,,,,,,,,,,,877803,,,53,,2,
5326913,1,2,1,,2,4321,43,1,2707.460052,25,2020,12,202012,70,18,48,1,2,5,1,8,2,5,1,,,,,,,,1,99,1500000,2,,85,85,2,
5326920,1,2,1,,1,4210,42,1,2827.488833,25,2020,12,202012,70,26,48,1,2,32,1,9,2,1,,,,,,,,1,2,,1700000,3,,97,97,2,
5326920,1,3,1,,1,4321,43,1,2827.488833,25,2020,12,202012,70,12,48,1,2,3,1,9,2,5,,,,,,,,1,2,,1000000,2,,85,85,1,
5326922,1,2,1,,1,9329,93,1,3803.318559,25,2020,12,202012,70,36,48,4,2,4,4,9,2,6,,,,,,,,1,2,,900000,2,,18,18,2,
5326923,1,1,1,,1,5511,55,1,1728.477288,25,2020,12,202012,70,36,48,1,2,24,1,4,2,1,,,,,,,,1,2,,800000,2,,54,54,2,
5326924,1,2,1,,1,8512,85,1,3809.617385,25,2020,12,202012,70,36,48,1,2,98,1,4,2,2,,,,,,,,1,2,,800000,2,,13,13,2,
5326926,1,2,1,,1,5611,56,1,3967.287109,25,2020,12,202012,70,52,48,1,2,36,1,3,2,2,,,,,,,,1,2,,877803,2,,55,53,2,
5326930,1,3,1,,1,7120,71,1,1499.93528,25,2020,12,202012,70,52,48,1,2,52,1,3,2,4,,,,,,,,1,2,,877803,2,,3,3,2,
5326934,1,1,1,,1,5229,52,1,1481.249799,25,2020,12,202012,70,52,48,1,2,98,1,5,2,2,,,,,,,,1,2,,877803,2,,33,33,2,
5326935,1,2,1,,1,9603,96,1,1461.567798,25,2020,12,202012,70,52,48,1,2,66,1,9,2,1,,,,,,,,1,2,,900000,2,,39,39,2,
5326945,1,3,1,,2,8530,85,1,3117.119061,25,2020,12,202012,70,52,48,1,2,52,1,8,2,2,,,,,,,,1,2,,877803,2,,13,13,2,
5326948,1,2,1,,1,9700,97,1,3967.287109,25,2020,12,202012,70,4,40,3,2,16,3,1,2,1,,,,,,,,1,2,,877803,2,,54,54,1,
5326960,1,2,1,,1,4111,41,1,1734.462514,25,2020,12,202012,70,3,48,1,2,12,1,4,2,2,,,,,,,,1,2,,600000,2,,39,19,1,
5326970,1,1,1,,1,8530,85,1,3809.617385,25,2020,12,202012,70,16,48,1,2,40,1,4,2,4,,,,,,,,1,2,,877803,2,,53,13,2,
5326972,1,2,1,19,1,.,,1,133.2969511,19,2020,12,202012,70,48,40,1,1,,,,,,,,,,,,,,,,1500000,,,39,,2,
5326977,2,1,2,19,1,7120,71,1,224.6356975,19,2020,12,202012,70,4,40,1,2,12,1,6,2,1,,,1,,,,,,2,,900000,2,,33,33,1,
5326985,1,2,1,19,1,8530,85,1,99.39666932,19,2020,12,202012,70,48,40,1,2,48,1,5,2,1,,,,,,,,1,2,,1500000,2,,13,13,2,
5326995,1,6,1,19,1,4711,47,1,65.46217667,19,2020,12,202012,70,48,48,1,2,48,1,3,2,1,,,,,,,,1,2,,800000,2,,45,45,2,
5327001,1,1,1,76,1,5611,56,1,1844.15365,76,2020,12,202012,70,24,48,1,2,48,1,6,2,1,,,,,,,,1,2,,877807,2,,99,99,2,
5327006,1,1,1,19,1,8544,85,1,194.4459823,19,2020,12,202012,70,2,48,4,2,4,4,7,2,4,,,,,,,,1,1,2000000,98,2,,13,13,1,
5327011,1,1,1,76,1,5320,53,1,1168.386867,76,2020,12,202012,70,40,48,1,2,40,1,9,2,2,,,,,,,,1,2,,877807,2,,35,35,2,
5327014,1,1,1,19,1,8121,81,1,114.8568903,19,2020,12,202012,70,5,40,4,2,98,4,1,2,1,,,,,,,,1,2,,98,2,,55,55,1,
5327022,1,1,1,76,1,4751,47,1,647.0811973,76,2020,12,202012,70,16,48,1,2,32,4,1,2,2,,,,,,,,1,2,,877807,2,,53,41,2,
5327022,1,2,1,76,1,4520,45,1,647.0811973,76,2020,12,202012,70,12,45,1,2,32,4,1,2,2,,,,,,,,1,2,,877807,2,,84,84,1,
5327051,1,1,1,18,1,4759,47,1,109.2177013,18,2020,12,202012,70,16,48,1,2,36,1,5,2,1,,,,,,,,1,2,,970000,2,,58,58,2,
5327052,1,2,1,18,1,8890,88,1,51.62407538,18,2020,12,202012,70,16,48,1,2,34,1,7,2,1,,,,,,,,1,2,,970000,2,,13,13,2,
5327054,1,1,1,18,1,8544,85,1,99.05176864,18,2020,12,202012,70,12,48,1,2,40,2,9,2,1,,,,,,,,1,2,,970000,2,,32,32,1,
5327055,1,2,1,18,1,2511,25,1,62.81899131,18,2020,12,202012,70,32,48,1,2,8,1,2,2,1,,,,,,,,1,2,,800000,2,,83,83,2,
5327059,1,4,1,18,1,.,,1,70.4717048,18,2020,12,202012,70,32,48,1,1,,,,,,,,,,,,,,,,1800000,,,15,,2,
5327070,1,1,1,,1,5619,56,1,1713.818624,25,2020,12,202012,70,36,48,4,2,36,4,2,2,1,,,,,,,,1,2,,877803,2,,45,51,2,
5327070,1,2,1,,1,5619,56,1,1713.818624,25,2020,12,202012,70,36,30,4,2,36,4,2,2,2,,,,,,,,1,2,,1000000,2,,13,53,2,
5327076,1,1,1,,1,9319,93,1,2115.319529,25,2020,12,202012,70,36,48,4,2,52,4,9,2,1,,,,,,,1,,2,,2000000,3,,18,18,2,
5327082,1,1,1,,1,5221,52,1,4632.182026,25,2020,12,202012,70,104,72,1,2,104,1,2,2,1,,,,,,,,1,2,,1600000,2,,39,58,2,
5327089,3,1,3,,1,4921,49,1,6425.198852,25,2020,12,202012,70,150,48,1,2,150,1,9,2,4,,,,,,,,1,2,,1200000,2,,98,98,2,
5327090,1,1,1,,1,8621,86,1,3203.40522,25,2020,12,202012,70,8,48,1,2,8,1,4,2,1,,,,,,,,1,2,,877803,2,,45,32,1,
5327091,1,1,1,,1,6910,69,1,1713.818624,25,2020,12,202012,70,20,24,4,2,120,1,4,2,1,,,,,,,,1,2,,480000,2,,55,55,2,
5327092,2,1,2,,1,8544,85,1,2609.815555,25,2020,12,202012,70,50,48,1,2,50,4,9,2,1,1,,,,,,,,2,,2000000,1,1,21,3,2,
5327093,1,2,1,,1,322,3,1,3469.974763,25,2020,12,202012,70,36,60,1,2,40,1,6,2,1,,,,,,,,1,2,,877803,2,,77,77,2,
5327099,1,1,1,,1,4921,49,1,5386.89211,25,2020,12,202012,70,20,48,1,2,20,1,9,2,2,,,,,,,,1,2,,877803,2,,98,98,2,
5327105,1,1,1,,1,9601,96,1,3319.864306,25,2020,12,202012,70,28,32,4,2,28,4,1,2,1,,,,,,,,1,2,,150000,2,,55,55,2,
5327105,1,2,1,,1,5224,52,1,3319.864306,25,2020,12,202012,70,16,72,1,2,18,4,1,2,4,,,,,,,,1,2,,877803,2,,45,97,2,
5327111,1,1,1,,1,1410,14,1,3203.40522,25,2020,12,202012,70,12,48,1,2,20,1,9,2,3,,,,,,,,1,2,,877803,2,,33,79,1,
5327117,1,1,1,,1,4321,43,1,3497.176715,25,2020,12,202012,70,3,30,4,2,4,1,2,2,2,,,1,,,,,,1,2500000,877803,2,,2,2,1,
5327119,1,2,1,,1,5611,56,1,2418.347528,25,2020,12,202012,70,8,48,1,2,12,1,4,2,2,,,,,,,,1,2,,877803,2,,45,53,1,
5327125,1,1,1,,1,9700,97,1,2026.793811,25,2020,12,202012,70,8,20,3,2,8,3,1,2,1,,,,,,1,,,2,,877803,2,,54,54,1,
5327126,1,3,1,,1,.,,1,1758.807919,25,2020,12,202012,70,8,48,1,1,,,,,,,,,,,,,,,,877803,,,45,,1,
5327137,1,2,1,,1,5111,51,1,4651.998042,25,2020,12,202012,70,3,48,1,2,2,1,9,2,1,1,,1,,,,,,2,,2800000,1,1,2,2,1,
5327147,1,2,1,,1,9700,97,1,2815.847024,25,2020,12,202012,70,8,48,3,2,12,3,1,2,7,,,,,,,,1,2,,400000,2,,54,54,1,
5327148,1,4,1,,1,5619,56,1,5012.505172,25,2020,12,202012,70,4,48,4,2,12,4,1,2,4,,,,,,,,1,2,,877803,2,,51,51,1,
5327152,1,2,1,,1,5619,56,1,3662.242516,25,2020,12,202012,70,4,48,3,2,12,4,2,2,3,,,,,,,,1,2,,300000,2,,54,45,1,
5327153,1,1,1,,1,9700,97,1,4205.735266,25,2020,12,202012,70,2,40,1,2,2,3,1,2,8,,,,,,,,1,1,100000,800000,2,,53,54,1,
5327153,1,2,1,,1,4520,45,1,4205.735266,25,2020,12,202012,70,36,48,1,2,32,4,3,2,8,,,,,,,,1,2,,877803,2,,99,99,2,
5327157,1,5,1,,1,4112,41,1,4363.374189,25,2020,12,202012,70,4,48,1,2,4,1,2,2,1,,,,,,,,1,2,,877803,2,,95,95,1,
5327164,1,2,1,,1,7320,73,1,2133.863112,25,2020,12,202012,70,30,48,1,2,208,1,8,2,2,,,,,,,,1,2,,877803,2,,39,39,2,
5327166,1,2,1,,1,9700,97,1,2602.407401,25,2020,12,202012,70,4,48,1,2,4,3,1,2,1,,,,,,,,1,1,240000,877803,2,,45,54,1,
5327168,1,2,1,,1,9700,97,1,3662.242516,25,2020,12,202012,70,96,24,1,2,96,3,2,2,1,,,,,,,,1,2,,450000,2,,53,54,2,
5327169,1,1,1,,1,4111,41,1,2543.865612,25,2020,12,202012,70,20,48,1,2,20,1,3,2,1,,,,,,,,1,2,,600000,2,,95,95,2,
5327190,1,2,1,,2,9700,97,1,1255.56125,25,2020,12,202012,70,4,48,3,2,52,3,1,2,8,,,,,,,,1,2,,877803,2,,54,54,1,
5327200,1,3,1,,1,4772,47,1,1830.835113,25,2020,12,202012,70,8,48,1,2,10,1,2,2,1,,,,,,,,1,2,,877803,2,,39,45,1,
5327212,1,1,1,,1,5511,55,1,5423.615316,25,2020,12,202012,70,36,93,1,2,36,1,3,2,6,,,,,,,,1,2,,720000,2,,53,50,2,
5327212,1,2,1,,1,4792,47,1,5423.615316,25,2020,12,202012,70,36,48,1,2,52,1,2,2,8,,,,,,,,1,2,,877803,2,,45,45,2,
5327215,1,3,1,,2,8610,86,1,699.2539983,25,2020,12,202012,70,6,48,1,2,32,1,9,2,2,,,,,,,,1,2,,1000000,2,,39,32,1,
5327244,1,2,1,,1,9700,97,1,859.140002,18,2020,12,202012,70,8,48,1,2,48,3,1,2,1,,,,,,,,1,2,,400000,2,,53,54,1,
5327246,1,3,1,,1,.,,1,609.3047349,18,2020,12,202012,70,4,48,2,1,,,,,,,,,,,,,,,,2000000,,,32,,1,
5327248,1,1,1,,1,9700,97,1,1003.374037,18,2020,12,202012,70,11,48,1,2,4,3,1,2,1,,,,,,,,1,2,,877803,2,,32,54,1,
5327258,1,1,1,,1,161,1,1,1644.632379,18,2020,12,202012,70,6,48,1,2,6,4,1,2,1,,,,,,,,1,1,100000,900000,2,,95,61,1,
