DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,AREA,CLASE,RAMA4D_D_R4,RAMA2D_D_R4,DSI,FEX_C,DPTO,ANO,MES,PERIODO,REGIS,P7250,P7260,P7280,P7310,P7320,P7350,P7360,P9460,P7390,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7422,P7422S1,P1806,P1519,P1883,OFICIO1,OFICIO2,DSCY,GWEB
5312899,1,2,1,17,1,4773,47,1,223.83855211,17,2020,12,202012,70,4,48,1,2,24,1,2,2,2,,,,,,,,1,2,,877802,2,,59,59,1,
5312909,1,2,1,66,1,4111,41,1,340.5321047,66,2020,12,202012,70,44,48,1,2,44,1,6,2,1,,,,,,,,1,2,,877803,2,,03,95,2,
5312910,1,2,1,66,1,4210,42,1,371.14199673,66,2020,12,202012,70,52,48,1,2,52,1,8,2,2,,,,,,,,1,2,,900000,2,,59,59,2,
5312912,1,4,1,66,1,9700,97,1,190.98935122,66,2020,12,202012,70,36,48,1,2,36,3,1,2,1,,,,,,,,1,2,,877803,2,,45,59,2,
5312918,1,2,1,73,1,.,,1,269.35565421,73,2020,12,202012,70,24,48,1,1,,,,,,,,,,,,,,,,1000000,,,02,,2,
5312928,1,3,1,66,1,1410,14,1,397.21985041,66,2020,12,202012,70,20,48,1,2,16,1,9,2,1,,,,,,,,1,2,,877803,2,,39,39,2,
5312935,1,4,1,66,1,0123,01,1,365.81595856,66,2020,12,202012,70,24,48,1,2,78,1,4,2,8,,,,,,,,1,2,,877803,2,,79,62,2,
5312949,1,3,1,17,1,3600,36,1,225.72773744,17,2020,12,202012,70,48,48,4,2,96,4,9,2,1,,,,,,,,1,1,70000,877802,2,,03,03,2,
5312951,1,1,1,86,1,,,1,128.91548289,86,2020,12,202012,70,1,40,1,2,1,1,2,2,1,,,,,,,,1,1,98,650000,2,,,,,
5312972,1,2,1,73,1,4721,47,1,183.24862568,73,2020,12,202012,70,32,48,1,2,32,4,1,2,1,,,,,,,,1,2,,400000,2,,45,41,2,
5312980,1,2,1,52,1,8621,86,1,129.3577143,52,2020,12,202012,70,4,40,1,2,30,1,9,2,1,,1,,,,,,,2,,3000000,1,1,06,06,1,
5312990,1,2,1,52,1,8413,84,1,178.72009907,52,2020,12,202012,70,48,48,1,2,40,2,9,2,1,,1,,,,,,,2,,2000000,1,2,19,19,2,
5313033,1,1,1,,2,4721,47,1,1379.3881263,19,2020,12,202012,70,36,40,1,2,36,4,1,2,2,,,,,,,,1,2,,700000,2,,45,45,2,
5313033,1,2,1,,2,4210,42,1,1379.3881263,19,2020,12,202012,70,4,40,1,2,5,1,7,2,6,,,,,,,,1,2,,98,2,,95,95,1,
5313033,2,1,2,,2,4771,47,1,1379.3881263,19,2020,12,202012,70,24,40,1,2,24,4,1,2,1,,,,,,,,1,2,,887803,2,,54,41,2,
5313043,1,1,1,,1,0161,01,1,3637.1342127,19,2020,12,202012,70,4,40,8,2,4,4,1,2,1,,,,,,,,1,2,,98,2,,62,61,1,
5313057,1,2,1,,1,8530,85,1,2716.4723193,19,2020,12,202012,70,16,40,1,2,52,1,8,2,1,,,,,,,,1,2,,877803,2,,13,13,2,
5313059,1,3,1,,2,4711,47,1,768.75857712,19,2020,12,202012,70,24,40,1,2,40,1,4,2,1,,,,,,,,1,2,,877803,2,,33,33,2,
5313077,1,3,1,,1,5611,56,1,2241.7510542,19,2020,12,202012,70,52,48,1,2,52,1,4,2,1,,,,,,,,1,2,,720000,2,,45,53,2,
5313078,1,3,1,,2,5630,56,1,768.75857712,19,2020,12,202012,70,20,48,1,2,20,1,3,2,1,,,,,,,,1,2,,877803,2,,45,50,2,
5313078,1,4,1,,2,9602,96,1,768.75857712,19,2020,12,202012,70,12,48,1,2,12,1,3,2,1,,,,,,,,1,2,,600000,2,,45,57,1,
5313082,1,2,1,,2,5611,56,1,1276.6532467,19,2020,12,202012,70,32,40,1,2,52,1,2,2,1,,,,,,1,,,2,,877803,2,,53,53,2,
5313086,1,3,1,,2,0161,01,1,768.75857712,19,2020,12,202012,70,20,40,4,2,20,4,1,2,1,,,,,,,,1,2,,98,2,,61,61,2,
5313122,1,1,1,,2,8121,81,1,1276.6532467,19,2020,12,202012,70,32,40,4,2,32,4,1,2,1,,,,,,,,1,2,,700000,2,,54,55,2,
5313128,1,4,1,,1,5611,56,1,2435.5766651,19,2020,12,202012,70,24,30,1,2,25,1,3,2,1,,,,,,,,1,2,,800000,2,,53,53,2,
5313136,1,2,1,,2,9700,97,1,1512.2639926,19,2020,12,202012,70,32,40,3,2,32,3,1,2,1,,,,,,,,1,2,,98,2,,54,54,2,
5313140,1,3,1,,2,0161,01,1,768.75857712,19,2020,12,202012,70,52,40,1,2,52,4,1,2,1,,,,,,,,1,2,,98,2,,45,62,2,
5313164,1,1,1,,2,4111,41,1,1574.5884133,19,2020,12,202012,70,32,40,4,2,32,4,1,2,1,,,,,,,,1,1,150000,800000,2,,95,95,2,
5313178,1,6,1,05,1,.,,1,979.67838421,05,2020,12,202012,70,5,48,1,1,,,,,,,,,,,,,,,,877000,,,38,,1,
5313179,1,3,1,05,1,.,,1,1403.7326625,05,2020,12,202012,70,4,48,1,1,,,,,,,,,,,,,,,,877000,,,45,,1,
5313180,1,3,1,05,1,2511,25,1,1204.1268131,05,2020,12,202012,70,24,48,1,2,52,1,8,2,1,,,,,,,,1,2,,877000,2,,83,83,2,
5313185,1,2,1,81,1,,,1,189.0033015,81,2020,12,202012,70,3,48,1,2,3,1,4,2,1,,,,,,,,1,1,200000,900000,2,,,,,
5313185,1,3,1,81,1,,,1,189.0033015,81,2020,12,202012,70,8,48,1,2,8,1,5,2,1,,,,,,,,1,2,,900000,2,,,,,
5313191,1,1,1,86,1,,,1,62.40157897,86,2020,12,202012,70,36,40,1,2,36,1,5,2,1,,,,,,,,1,2,,980000,2,,,,,
5313196,1,1,1,27,1,9700,97,1,58.196618162,27,2020,12,202012,70,24,48,3,2,24,3,1,2,1,,,,,,,,1,2,,400000,2,,54,54,2,
5313196,1,2,1,27,1,4771,47,1,58.196618162,27,2020,12,202012,70,52,48,1,2,52,1,3,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5313197,1,4,1,27,1,4771,47,1,46.22241052,27,2020,12,202012,70,12,48,1,2,52,1,3,2,1,,,,,,,,1,2,,877803,2,,45,45,1,
5313198,1,1,1,27,1,8890,88,1,59.097378837,27,2020,12,202012,70,12,40,1,2,12,1,9,2,9,,,,,,,,1,2,,1000000,2,,59,39,1,
5313201,1,3,1,27,1,.,,1,69.046347559,27,2020,12,202012,70,12,40,2,1,,,,,,,,,,,,,,,,2000000,,,13,,1,
5313208,1,1,1,27,1,4112,41,1,58.145544068,27,2020,12,202012,70,16,48,4,2,20,4,2,2,1,,,,,,,,1,2,,877000,2,,95,95,2,
5313208,1,2,1,27,1,8413,84,1,58.145544068,27,2020,12,202012,70,104,48,1,2,104,2,9,2,1,,,,,,,,1,2,,877000,2,,55,55,2,
5313213,1,3,1,27,1,8541,85,1,53.691559715,27,2020,12,202012,70,8,40,2,2,52,2,9,2,1,,,,,,,,1,2,,2000000,2,,02,13,1,
5313213,1,5,1,27,1,.,,1,53.691559715,27,2020,12,202012,70,152,40,1,1,,,,,,,,,,,,,,,,1500000,,,13,,2,
5313216,1,3,1,27,1,8559,85,1,35.164379289,27,2020,12,202012,70,8,40,2,2,10,4,2,2,1,,,,,,,,1,2,,1800000,2,,13,13,1,
5313223,1,2,1,73,1,4520,45,1,222.39786376,73,2020,12,202012,70,16,48,1,2,16,1,4,2,7,,,,,,,,1,2,,900000,2,,84,84,2,
5313228,1,6,1,68,1,7010,70,1,285.46077191,68,2020,12,202012,70,5,48,1,2,32,1,9,2,1,,,,,,,,1,2,,98,2,,19,19,1,
5313231,1,1,1,76,1,6920,69,1,1362.7009642,76,2020,12,202012,70,12,48,1,2,12,1,6,2,1,,,,,,,,1,2,,1500000,2,,03,03,1,
5313237,1,5,1,20,1,4321,43,1,168.36775487,20,2020,12,202012,70,4,48,1,2,4,1,6,2,8,,,,,,,,1,2,,900000,2,,58,85,1,
5313238,1,1,1,20,1,5320,53,1,294.79291083,20,2020,12,202012,70,24,48,4,2,24,1,6,2,8,,,,,,,,1,2,,800000,2,,98,53,2,
5313239,1,2,1,70,1,.,,1,117.37610835,70,2020,12,202012,70,4,48,1,1,,,,,,,,,,,,,,,,2400000,,,39,,1,
5313242,1,3,1,70,1,.,,1,87.19126714,70,2020,12,202012,70,3,48,1,1,,,,,,,,,,,,,,,,1200000,,,13,,1,
5313244,1,1,1,70,1,5511,55,1,95.556343378,70,2020,12,202012,70,5,48,3,2,64,1,5,2,1,,,,,,,,1,2,,500000,2,,54,53,1,
5313256,1,3,1,20,1,.,,1,131.76919916,20,2020,12,202012,70,12,60,1,1,,,,,,,,,,,,,,,,900000,,,45,,1,
5313256,1,8,1,20,1,1081,10,1,131.76919916,20,2020,12,202012,70,32,40,4,2,32,4,1,2,1,,,,,,,,1,2,,700000,2,,45,45,2,
5313258,1,3,1,20,1,.,,1,133.26424985,20,2020,12,202012,70,60,44,1,1,,,,,,,,,,,,,,,,500000,,,45,,2,
5313267,1,1,1,05,1,5611,56,1,1443.9878999,05,2020,12,202012,70,24,48,1,2,32,1,3,2,1,,,,,,,,1,2,,877803,2,,53,53,2,
5313270,1,3,1,05,1,.,,1,1268.8124682,05,2020,12,202012,70,4,48,1,1,,,,,,,,,,,,,,,,1000000,,,19,,1,
5313270,1,4,1,05,1,4711,47,1,1268.8124682,05,2020,12,202012,70,24,48,1,2,24,1,9,2,2,,,,,,,,1,2,,877000,2,,33,33,2,
5313274,1,2,1,05,1,8220,82,1,971.86128472,05,2020,12,202012,70,2,48,1,2,2,1,9,2,3,,,,,,,,1,1,900000,2000000,2,,38,38,1,
5313277,1,1,1,05,1,4759,47,1,1608.5891619,05,2020,12,202012,70,44,48,4,2,48,5,2,2,1,1,,,,,,,,2,,1500000,1,2,98,41,2,
5313277,1,2,1,05,1,4921,49,1,1608.5891619,05,2020,12,202012,70,36,48,1,2,36,1,1,2,4,,,,,,,,1,2,,877000,2,,98,98,2,
5313283,1,1,1,73,1,6499,64,1,330.36557897,73,2020,12,202012,70,32,48,1,2,32,1,5,2,2,,,,,,,,1,2,,2500000,2,,02,02,2,
5313296,1,2,1,44,1,5619,56,1,87.822249754,44,2020,12,202012,70,2,48,4,2,2,4,3,2,8,,,,,,,,1,1,600000,600000,2,,53,53,1,
5313306,1,3,1,20,1,5511,55,1,125.10186012,20,2020,12,202012,70,45,48,1,2,45,1,5,2,1,,,,,,,,1,2,,877000,2,,39,39,2,
5313307,1,4,1,20,1,.,,1,100.48023799,20,2020,12,202012,70,30,40,1,1,,,,,,,,,,,,,,,,870000,,,03,,2,
5313308,1,1,1,20,1,4773,47,1,205.59186836,20,2020,12,202012,70,26,48,1,2,30,1,5,2,8,,,,,,,,1,2,,877000,2,,97,33,2,
5313308,1,4,1,20,1,4773,47,1,205.59186836,20,2020,12,202012,70,4,40,4,2,48,4,5,2,8,,,,,,,,1,2,,600000,2,,41,41,1,
5313310,1,1,1,20,1,8551,85,1,174.45657644,20,2020,12,202012,70,36,48,1,2,40,1,7,2,1,,,,,,,,1,2,,877000,2,,55,55,2,
5313315,1,2,1,73,1,4771,47,1,141.48339899,73,2020,12,202012,70,3,48,1,2,105,1,5,2,2,,,,,,,,1,2,,1200000,2,,45,45,1,
5313328,1,3,1,23,1,5619,56,1,98.680935789,23,2020,12,202012,70,16,48,1,2,52,4,1,2,2,,,,,,,,1,2,,877803,2,,45,53,2,
5313335,1,3,1,73,1,4210,42,1,355.00524684,73,2020,12,202012,70,2,48,1,2,2,1,8,2,3,1,,,,,,,,1,2000000,2000000,1,1,19,19,1,
5313337,1,2,1,73,1,8121,81,1,450.15910312,73,2020,12,202012,70,10,40,4,2,10,4,1,2,1,,,,,,,,1,2,,877000,2,,55,55,1,
5313338,1,1,1,73,1,4771,47,1,427.8838794,73,2020,12,202012,70,8,48,1,2,8,1,3,2,1,,,,,,,,1,2,,877000,2,,40,40,1,
5313342,1,1,1,73,1,9700,97,1,348.0155045,73,2020,12,202012,70,52,40,3,2,52,3,2,2,1,,,,,,,,1,2,,877000,2,,54,54,2,
5313344,1,1,1,88,1,7911,79,1,60.89555277,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313351,1,1,1,88,1,4111,41,1,50.151916519,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313355,1,2,1,88,1,4759,47,1,56.615672245,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313356,1,1,1,88,1,5511,55,1,61.224853417,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313356,1,2,1,88,1,4111,41,1,61.224853417,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313358,1,1,1,88,1,5511,55,1,62.556506053,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313358,1,5,1,88,1,5511,55,1,62.556506053,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313360,1,1,1,88,1,4711,47,1,68.409853693,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313361,1,2,1,88,1,5611,56,1,56.615672245,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313362,1,7,1,88,1,4111,41,1,65.811141623,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313365,1,1,1,88,1,5511,55,1,58.832361279,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313366,1,1,1,88,1,4773,47,1,63.989572899,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313366,1,3,1,88,1,5511,55,1,63.989572899,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313368,1,2,1,88,1,4721,47,1,46.158034905,88,2020,12,202012,70,,,,,,,,,,,,,,,,,,,,,,,,,,
5313383,1,2,1,76,1,5619,56,1,851.84567574,76,2020,12,202012,70,35,48,4,2,36,4,1,2,2,,,,,,,,1,2,,800000,2,,53,53,2,
5313388,1,2,1,76,1,5111,51,1,1101.4654674,76,2020,12,202012,70,14,48,1,2,14,1,9,2,4,,,,,,,,1,2,,1000000,1,1,39,45,2,
5313409,1,2,1,44,1,9319,93,1,34.259531465,44,2020,12,202012,70,20,40,1,2,20,1,9,2,1,,,,,,,,1,2,,877802,2,,58,58,2,
5313409,1,3,1,44,1,8551,85,1,34.259531465,44,2020,12,202012,70,60,48,1,2,288,1,9,2,1,,,,,,,,1,2,,1500000,2,,05,13,2,
5313410,1,1,1,44,1,8513,85,1,80.908076508,44,2020,12,202012,70,2,48,1,2,2,1,8,2,1,,,,,,,,1,2,,300000,2,,13,13,1,
5313411,1,2,1,44,1,4771,47,1,71.826138715,44,2020,12,202012,70,48,40,1,2,48,1,5,2,1,,,,,,,,1,2,,900000,2,,45,45,2,
5313425,1,1,1,44,1,8559,85,1,76.384910184,44,2020,12,202012,70,12,48,2,2,4,4,1,2,1,,,,,,,,1,1,400000,98,2,,21,13,1,
5313429,1,1,1,44,1,4111,41,1,41.560376495,44,2020,12,202012,70,1,48,4,2,1,4,1,2,1,,,,,,,,1,1,100000,750000,2,,95,95,1,
5313431,1,2,1,44,1,8423,84,1,85.20346118,44,2020,12,202012,70,20,48,1,2,104,4,9,2,4,,,,,,,,1,2,,877803,2,,39,39,2,
5313432,1,1,1,44,1,4711,47,1,88.402805525,44,2020,12,202012,70,4,20,4,2,52,6,2,2,1,,,,,,,,1,2,,877803,2,,39,45,1,
5313432,1,3,1,44,1,6190,61,1,88.402805525,44,2020,12,202012,70,16,48,4,2,52,4,2,2,1,,,,,,,,1,2,,877803,2,,39,38,2,
5313437,1,1,1,44,1,9602,96,1,42.710398094,44,2020,12,202012,70,96,48,4,2,126,4,2,2,2,,,,,,,,1,2,,800000,2,,57,57,2,
5313438,1,1,1,44,1,5619,56,1,55.287079951,44,2020,12,202012,70,3,40,4,2,2,4,1,2,1,,,,,,,,1,1,60000,450000,2,,41,41,1,
5313455,1,1,1,13,1,4752,47,1,585.52971025,13,2020,12,202012,70,32,48,1,2,32,1,4,2,1,,,,,,,,1,2,,877803,2,,73,73,2,
5313456,1,3,1,13,1,4772,47,1,180.3512931,13,2020,12,202012,70,32,48,1,2,32,1,9,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5313461,1,2,1,13,1,4771,47,1,443.44016882,13,2020,12,202012,70,32,40,1,2,32,1,4,2,1,,,,,,,,1,2,,877803,2,,45,45,2,
5313464,1,3,1,13,1,7310,73,1,521.46180468,13,2020,12,202012,70,40,40,1,2,40,1,6,2,7,,,,,,,,1,2,,877803,2,,39,33,2,
5313464,1,4,1,13,1,.,,1,521.46180468,13,2020,12,202012,70,28,40,1,1,,,,,,,,,,,,,,,,877803,,,33,,2,
5313474,1,4,1,13,1,5630,56,1,180.3512931,13,2020,12,202012,70,4,48,1,2,4,1,3,2,1,,,,,,,,1,2,,877803,2,,33,53,1,
5313476,1,2,1,13,1,5619,56,1,401.23391078,13,2020,12,202012,70,25,36,3,2,24,4,1,2,1,,,,,,,,1,2,,650000,2,,54,77,2,
5313494,1,2,1,13,1,8890,88,1,402.51199675,13,2020,12,202012,70,12,40,1,2,36,1,6,2,1,,,,,,,,1,2,,877803,2,,39,39,1,
5313511,1,3,1,13,1,5511,55,1,180.3512931,13,2020,12,202012,70,12,48,1,2,26,1,8,2,1,,,,,,,,1,2,,877803,2,,32,39,1,
5313512,1,2,1,,1,4792,47,1,1785.2029444,41,2020,12,202012,70,24,24,1,2,24,4,1,2,2,,,,,,,,1,2,,887000,2,,45,45,2,
5313513,1,2,1,,1,8412,84,1,1808.7649067,41,2020,12,202012,70,30,48,2,2,108,2,9,2,1,,,,,,,,1,2,,887000,2,,58,58,2,
5313519,1,3,1,,1,.,,1,764.53378446,41,2020,12,202012,70,45,48,1,1,,,,,,,,,,,,,,,,887000,,,45,,2,
5313536,1,1,1,,2,2392,23,1,649.91374813,41,2020,12,202012,70,4,48,1,2,4,1,4,2,1,,,,,,,,1,2,,887000,2,,89,89,1,
5313552,1,3,1,13,1,8413,84,1,266.94578118,13,2020,12,202012,70,48,40,1,2,48,4,9,2,1,,,,,,,,1,2,,877803,2,,33,39,2,
5313552,1,4,1,13,1,8512,85,1,266.94578118,13,2020,12,202012,70,48,40,1,2,48,1,5,2,1,,,,,,,,1,2,,1200000,2,,13,13,2,
5313596,1,4,1,11,1,4721,47,1,2726.9724705,11,2020,12,202012,70,4,48,1,2,4,4,4,2,1,,,,,,,,1,1,280000,877803,2,,97,41,1,
5313597,1,1,1,11,1,4111,41,1,2881.5710009,11,2020,12,202012,70,40,48,1,2,2,1,7,2,8,,,,,,,,1,1,600000,950000,2,,33,85,2,
5313600,1,3,1,11,1,.,,1,2849.0558159,11,2020,12,202012,70,4,16,1,1,,,,,,,,,,,,,,,,400000,,,97,,1,
5313604,1,2,1,11,1,0610,06,1,3629.5853059,11,2020,12,202012,70,104,48,1,2,104,4,9,2,2,,,,,,,,1,2,,3000000,2,,12,12,2,
5313605,1,1,1,11,1,5519,55,1,4171.2433621,11,2020,12,202012,70,12,48,5,2,24,5,3,2,5,1,,,,,,,,2,,2500000,1,1,21,21,1,
5313606,1,1,1,11,1,4330,43,1,4028.0948529,11,2020,12,202012,70,24,40,4,2,4,4,1,2,1,,,,,,,,1,1,600000,1000000,2,,93,93,2,
5313609,1,2,1,11,1,6190,61,1,2640.8171591,11,2020,12,202012,70,36,48,1,2,36,1,9,2,2,,,,,,,,1,2,,4000000,2,,02,02,2,
5313610,1,2,1,11,1,6820,68,1,3517.060607,11,2020,12,202012,70,36,48,1,2,36,1,9,2,2,,,,,,,,1,1,200000,877803,2,,55,55,2,
5313611,1,1,1,11,1,0141,01,1,4329.8863215,11,2020,12,202012,70,36,48,1,2,56,1,4,2,8,,,,,,,,1,2,,2000000,2,,60,60,2,
5313611,1,2,1,11,1,5621,56,1,4329.8863215,11,2020,12,202012,70,4,48,1,2,4,1,2,2,8,,,,,,,,1,2,,877803,2,,53,53,1,
5313636,1,1,1,11,1,4921,49,1,3460.3213489,11,2020,12,202012,70,36,48,4,2,36,4,1,2,3,,,,,,,,1,2,,1500000,2,,21,98,2,
5313660,1,3,1,,1,8530,85,1,1668.1319589,41,2020,12,202012,70,16,48,4,2,16,1,4,2,1,,,,,,,,1,2,,800000,2,,54,55,2,
5313684,1,1,1,,1,4711,47,1,2684.9822297,41,2020,12,202012,70,3,48,1,2,3,1,5,2,1,,1,,,,,,,1,1000000,1200000,1,1,45,45,1,
5313684,1,2,1,,1,4330,43,1,2684.9822297,41,2020,12,202012,70,8,40,4,2,8,4,1,2,2,,,,,,,,1,2,,1000000,2,,93,93,1,
5313687,1,3,1,,1,8413,84,1,1062.836776,41,2020,12,202012,70,32,40,1,2,98,1,4,2,1,,,,,,,,1,2,,2000000,2,,06,30,2,
5313697,1,2,1,,1,8530,85,1,1870.6020187,41,2020,12,202012,70,52,48,2,2,52,1,4,2,4,,,,,,,,1,2,,2000000,2,,13,13,2,
5313708,1,6,1,05,1,.,,1,694.23304839,05,2020,12,202012,70,50,48,1,1,,,,,,,,,,,,,,,,877803,,,45,,2,
5313724,1,1,1,15,1,6511,65,1,133.39275,15,2020,12,202012,70,20,48,1,2,20,1,3,1,1,1,,,,,,,,2,,877803,1,1,45,44,2,
5313729,1,3,1,68,1,5611,56,1,285.46077191,68,2020,12,202012,70,56,16,1,2,56,1,3,2,1,,,,,,,,1,2,,430000,2,,53,53,2,
5313729,1,4,1,68,1,6511,65,1,285.46077191,68,2020,12,202012,70,42,48,1,2,42,1,6,2,1,,,,,,,,1,2,,877803,2,,45,39,2,
5313731,1,1,1,68,1,9101,91,1,530.14040075,68,2020,12,202012,70,20,48,1,2,20,1,9,2,8,,,,,,,,1,1,60000,877803,2,,39,39,2,
5313732,1,4,1,68,1,4724,47,1,320.31794625,68,2020,12,202012,70,16,48,1,2,16,1,2,2,8,,,,,,,,1,2,,980000,2,,53,45,2,
5313739,1,3,1,73,1,.,,1,70.741699494,73,2020,12,202012,70,8,48,1,1,,,,,,,,,,,,,,,,900000,,,45,,1,
5313751,1,1,1,15,1,4921,49,1,107.15268539,15,2020,12,202012,70,40,48,4,2,40,1,3,2,1,1,,,,,,,,2,,877803,1,2,98,98,2,
5313761,1,3,1,73,1,4111,41,1,141.48339899,73,2020,12,202012,70,12,48,1,2,12,1,2,2,1,,,,,,,,1,2,,1000000,2,,95,95,1,
5313761,1,4,1,73,1,4111,41,1,141.48339899,73,2020,12,202012,70,8,48,1,2,8,1,2,2,1,,,,,,,,1,2,,877300,2,,53,95,1,
5313766,1,3,1,05,1,6820,68,1,603.27929877,05,2020,12,202012,70,3,48,1,2,10,1,8,2,2,,,,,,,,1,2,,1500000,2,,39,39,1,
5313786,1,2,1,05,1,4771,47,1,910.05227895,05,2020,12,202012,70,60,48,1,2,70,1,9,2,4,,,,,,,,1,2,,877000,2,,98,97,2,
5313787,1,3,1,17,1,5611,56,1,230.60920982,17,2020,12,202012,70,30,48,1,2,30,1,2,2,4,,,,,,,,1,2,,877803,2,,53,53,2,
5313789,1,3,1,17,1,5611,56,1,201.75057947,17,2020,12,202012,70,34,34,1,2,34,1,3,2,4,,,,,,,,1,2,,877803,2,,33,33,2,
5313815,1,4,1,08,1,5619,56,1,663.54307753,08,2020,12,202012,70,108,40,1,2,8,4,1,2,1,,,,,,,,1,2,,600000,2,,59,53,2,
5313820,1,2,1,08,1,9700,97,1,303.18377792,08,2020,12,202012,70,3,20,3,2,32,3,1,2,1,,,,,,,,1,2,,500000,2,,54,54,1,
5313822,1,2,1,08,1,6910,69,1,799.23281212,08,2020,12,202012,70,52,40,1,2,52,1,8,2,2,,,,,,,,1,2,,1000000,2,,33,32,2,
5313842,1,1,1,66,1,4111,41,1,430.96651066,66,2020,12,202012,70,3,48,1,2,3,1,3,2,8,,,,,,,,1,1,700000,877803,2,,95,95,1,
5313844,1,3,1,66,1,8530,85,1,245.42269422,66,2020,12,202012,70,32,40,1,2,32,1,7,2,1,,,,,,,,1,2,,1300000,2,,13,13,2,
5313844,1,5,1,66,1,9602,96,1,245.42269422,66,2020,12,202012,70,26,48,4,2,26,4,1,2,1,,,,,,,,1,2,,900000,2,,57,57,2,
5313845,1,1,1,66,1,4111,41,1,316.08486309,66,2020,12,202012,70,3,48,4,2,3,4,1,2,1,,,,,,,,1,1,1000000,1200000,2,,95,95,1,
5313851,1,1,1,66,1,4111,41,1,445.73827026,66,2020,12,202012,70,2,48,4,2,2,4,1,2,2,,,,,,,,1,1,1100000,877803,2,,95,95,1,
5313853,1,2,1,66,1,6190,61,1,343.506358,66,2020,12,202012,70,36,48,1,2,36,1,9,2,1,,,,,,,,1,2,,877803,2,,45,32,2,
5313854,1,2,1,66,1,5619,56,1,368.3726098,66,2020,12,202012,70,32,48,1,2,32,1,2,2,7,,,,,,,,1,2,,877803,2,,95,53,2,
5313860,1,2,1,23,1,.,,1,347.59073618,23,2020,12,202012,70,30,48,1,1,,,,,,,,,,,,,,,,877802,,,13,,2,
5313866,1,4,1,23,1,4773,47,1,98.680935789,23,2020,12,202012,70,30,48,1,2,40,1,5,2,1,,,,,,,,1,2,,877802,2,,45,45,2,
5313867,1,1,1,23,1,4759,47,1,394.72374316,23,2020,12,202012,70,20,48,1,2,20,1,5,2,1,,,,,,,,1,2,,1000000,2,,21,21,2,
5313869,1,2,1,68,1,8121,81,1,368.90200702,68,2020,12,202012,70,15,24,4,2,36,4,1,2,1,,,,,,,,1,2,,500000,2,,55,55,2,
5313869,1,4,1,68,1,8121,81,1,368.90200702,68,2020,12,202012,70,70,24,1,2,70,4,1,2,1,,,,,,,,1,2,,500000,2,,59,55,2,
5313876,1,2,1,76,1,9700,97,1,647.08119734,76,2020,12,202012,70,28,48,3,2,40,3,1,2,2,,,,,,,,1,2,,877807,2,,54,54,2,
5313876,1,3,1,76,1,4711,47,1,647.08119734,76,2020,12,202012,70,52,48,1,2,75,1,9,2,2,,,,,,,,1,2,,877807,2,,33,33,2,
5313877,1,3,1,76,1,.,,1,990.35726445,76,2020,12,202012,70,38,48,1,1,,,,,,,,,,,,,,,,877803,,,32,,2,
5313924,1,2,1,20,1,9602,96,1,137.22576027,20,2020,12,202012,70,5,40,4,2,32,4,1,2,1,,,,,,,,1,2,,600000,2,,79,57,1,
5313925,1,1,1,,1,9700,97,1,4787.4482607,05,2020,12,202012,70,12,48,3,2,12,3,1,2,1,,,,,,,,1,2,,900000,2,,54,54,1,
5313927,1,2,1,,1,8110,81,1,5678.78295,05,2020,12,202012,70,20,48,1,2,20,1,4,2,1,,,,,,,,1,2,,1200000,2,,58,58,2,
5313930,1,3,1,,1,4771,47,1,4673.3635556,05,2020,12,202012,70,18,50,1,2,18,1,3,2,1,,,,,,,,1,2,,9000000,2,,45,45,2,
5313934,1,2,1,,1,8110,81,1,6465.795414,05,2020,12,202012,70,14,50,1,2,14,1,4,2,1,,,,,,,,1,2,,1200000,2,,58,58,2,
5313935,1,1,1,,1,4923,49,1,5787.7669773,05,2020,12,202012,70,24,48,1,2,24,1,5,2,2,,,,,,,,1,2,,900000,2,,98,98,2,
5313936,1,2,1,,1,4771,47,1,2806.2828801,05,2020,12,202012,70,104,72,1,2,104,1,2,2,2,,,,,,,,1,2,,900000,2,,32,45,2,
5313949,1,2,1,50,1,4921,49,1,181.81234972,50,2020,12,202012,70,32,48,1,2,35,1,4,2,2,,,,,,,,1,2,,1500000,2,,98,98,2,
